restaurant,Category,Name,Calories,Carbs,Fat
McDonald's,Coffee,Cheeseburger,300,36,14
McDonald's,Burgers,Angus Mushroom & Swiss,300,33,12
McDonald's,Burgers,Southern Style Crispy Chicken Sandwich,770,59,40
McDonald's,Sandwiches,Angus Deluxe Snack Wrap,400,39,17
McDonald's,Wraps,Chicken Selects® Premium Breast Strips,410,27,25
McDonald's,Chicken,Premium Caesar Salad with Grilled Chicken,660,39,40
McDonald's,Salads,"Bacon, Egg & Cheese Biscuit",220,12,6
McDonald's,Breakfast Sandwiches,Sausage McGriddles®,480,43,27
McDonald's,Breakfast Sandwiches,"Bacon, Egg & Cheese Bagel",420,44,22
McDonald's,Breakfast Sandwiches,Hot Caramel Sundae,560,56,27
McDonald's,Desserts,Chocolate Triple Thick® Shake,340,60,8
McDonald's,Shakes,Vanilla McCafe® Shake,1160,203,27
McDonald's,Shakes,Iced Coffee Caramel,540,88,16
McDonald's,Coffee,Iced Coffee Vanilla,190,27,8
McDonald's,Coffee,Nonfat Cappuccino,270,43,11
McDonald's,Coffee,Nonfat Hazelnut Cappuccino,90,13,0
McDonald's,Coffee,Nonfat Vanilla Latte,150,34,0
McDonald's,Coffee,Mocha with Nonfat Milk,220,46,0
McDonald's,Coffee,Iced Nonfat Hazelnut Latte,330,58,6
McDonald's,Coffee,Iced Nonfat Caramel Mocha,140,32,0
McDonald's,Coffee,Latte,300,49,6
McDonald's,Coffee,Hazelnut Cappuccino,180,13,10
McDonald's,Coffee,Cappuccino with Sugar Free Vanilla Syrup,290,51,8
McDonald's,Coffee,Hot Chocolate,100,15,5
McDonald's,Drinks,Iced Vanilla Latte,380,53,15
McDonald's,Coffee,Caramel Mocha,160,31,3
McDonald's,Coffee,Frappe Mocha,360,47,14
McDonald's,Coffee,Angus Bacon & Cheese,560,78,24
McDonald's,Burgers,Premium Grilled Chicken Ranch BLT Sandwich,790,63,39
McDonald's,Sandwiches,Angus Chipotle BBQ Bacon,380,41,10
McDonald's,Wraps,Chicken McNuggets®,800,66,39
McDonald's,Nuggets,Premium Bacon Ranch Salad with Crispy Chicken,470,30,30
McDonald's,Salads,English Muffin ,370,20,20
McDonald's,Breakfast Sandwiches,"Bacon, Egg & Cheese McGriddles®",160,27,3
McDonald's,Breakfast Sandwiches,Hotcakes and Sausage,420,48,18
McDonald's,Breakfast,Kiddie Cone,520,61,24
McDonald's,Desserts,Oatmeal Raisin Cookie,45,8,1
McDonald's,Desserts,Chocolate Triple Thick® Shake,150,22,6
McDonald's,Shakes,Strawberry Triple Thick® Shake,580,102,14
McDonald's,Shakes,Coffee,740,128,18
McDonald's,Coffee,Iced Coffee Vanilla,0,0,0
McDonald's,Coffee,Nonfat Cappuccino,130,21,5
McDonald's,Coffee,Nonfat Caramel Latte,60,9,0
McDonald's,Coffee,Nonfat Vanilla Cappuccino,220,45,0
McDonald's,Coffee,Mocha with Nonfat Milk,230,51,0
McDonald's,Coffee,Iced Nonfat Caramel Latte,240,41,5
McDonald's,Coffee,Iced Nonfat Latte with Sugar Free Vanilla Syrup,150,32,0
McDonald's,Coffee,Cappuccino,60,19,0
McDonald's,Coffee,Hazelnut Cappuccino,180,13,10
McDonald's,Coffee,Vanilla Latte,200,34,5
McDonald's,Coffee,Mocha,280,44,8
McDonald's,Coffee,Iced Caramel Latte,400,58,14
McDonald's,Coffee,Iced Latte with Sugar Free Vanilla Syrup,160,29,3
McDonald's,Coffee,Frappe Caramel,110,19,6
McDonald's,Coffee,Wild Berry Smoothie,680,94,29
McDonald's,Shakes,Double Cheeseburger,320,75,1
McDonald's,Burgers,Filet-O-Fish®,440,34,23
McDonald's,Sandwiches,Ranch Snack Wrap® (Crispy),380,38,18
McDonald's,Wraps,Angus Mushroom & Swiss Snack Wrap,340,33,17
McDonald's,Wraps,Premium Southwest Salad with Grilled Chicken,430,27,26
McDonald's,Salads,Premium Caesar Salad with Crispy Chicken,320,30,9
McDonald's,Salads,Sausage Biscuit with Egg,330,20,17
McDonald's,Breakfast Sandwiches,Big Breakfast®,510,36,33
McDonald's,Breakfast,Hot Fudge Sundae,740,51,48
McDonald's,Desserts,Snack Size McFlurry® with M&M'S® Candies,330,54,10
McDonald's,Desserts,Vanilla McCafe® Shake,430,64,16
McDonald's,Shakes,Iced Coffee Caramel,680,111,20
McDonald's,Coffee,Iced Coffee with Sugar Free Vanilla Syrup,270,41,11
McDonald's,Coffee,Nonfat Latte,60,8,5
McDonald's,Coffee,Nonfat Hazelnut Cappuccino,90,13,0
McDonald's,Coffee,Nonfat Vanilla Latte,190,43,0
McDonald's,Coffee,Hot Chocolate with Nonfat Milk,260,55,0
McDonald's,Drinks,Iced Nonfat Hazelnut Latte,250,43,5
McDonald's,Coffee,Iced Nonfat Caramel Mocha,150,33,0
McDonald's,Coffee,Latte,240,37,6
McDonald's,Coffee,Hazelnut Latte,210,16,11
McDonald's,Coffee,Cappuccino with Sugar Free Vanilla Syrup,230,36,7
McDonald's,Coffee,Hot Chocolate,120,18,6
McDonald's,Drinks,Caramel Mocha,460,63,18
McDonald's,Coffee,Frappe Mocha,290,39,12
McDonald's,Coffee,McDouble,680,96,28
McDonald's,Burgers,McChicken ®,390,33,19
McDonald's,Sandwiches,Ranch Snack Wrap® (Grilled),360,40,16
McDonald's,Wraps,Mac Snack Wrap,270,26,10
McDonald's,Wraps,Premium Southwest Salad with Crispy Chicken,330,26,19
McDonald's,Salads,Premium Caesar Salad (without chicken),430,38,20
McDonald's,Salads,Sausage Biscuit with Egg,90,9,4
McDonald's,Breakfast Sandwiches,Big Breakfast®,570,42,37
McDonald's,Breakfast,McFlurry® with M&M'S® Candies,800,56,52
McDonald's,Desserts,Snack Size McFlurry® with OREO® Cookies,710,105,25
McDonald's,Desserts,Vanilla McCafe® Shake,340,53,12
McDonald's,Shakes,Iced Coffee Hazelnut,830,138,24
McDonald's,Coffee,Iced Coffee with Sugar Free Vanilla Syrup,130,21,5
McDonald's,Coffee,Nonfat Latte,90,11,8
McDonald's,Coffee,Nonfat Hazelnut Cappuccino,110,15,0
McDonald's,Coffee,Nonfat Cappuccino with Sugar Free Vanilla Syrup,230,51,0
McDonald's,Coffee,Hot Chocolate with Nonfat Milk,50,15,0
McDonald's,Drinks,Iced Nonfat Hazelnut Latte,310,55,6
McDonald's,Coffee,Iced Nonfat Caramel Mocha,190,42,0
McDonald's,Coffee,Caramel Cappuccino,200,29,6
McDonald's,Coffee,Hazelnut Latte,200,32,5
McDonald's,Coffee,Cappuccino with Sugar Free Vanilla Syrup,280,45,8
McDonald's,Coffee,Caramel Mocha,150,22,8
McDonald's,Coffee,Strawberry Banana Smoothie,250,33,11
McDonald's,Shakes,Big N' Tasty®,330,77,1
McDonald's,Burgers,Premium Grilled Chicken Club Sandwich,460,37,24
McDonald's,Sandwiches,Chipotle BBQ Snack Wrap® (Grilled),460,43,17
McDonald's,Wraps,Chicken McNuggets®,260,28,9
McDonald's,Nuggets,Sausage McMuffin®,190,12,12
McDonald's,Breakfast Sandwiches,Southern Style Chicken Biscuit,370,29,22
McDonald's,Breakfast Sandwiches,McSkillet™ Burrito with Sausage,470,46,24
McDonald's,Breakfast Tacos,McDonaldland® Cookies,610,44,36
McDonald's,Desserts,"Chocolate McCafe® Shake
",260,43,8
McDonald's,Shakes,Strawberry Triple Thick® Shake,880,147,24
McDonald's,Shakes,Vanilla Triple Thick® Shake,420,73,10
McDonald's,Shakes,Iced Coffee Regular,740,128,18
McDonald's,Coffee,Sweet Tea,200,30,8
McDonald's,Tea,Nonfat Caramel Cappuccino,180,45,0
McDonald's,Coffee,Nonfat Vanilla Cappuccino,230,49,0
McDonald's,Coffee,Nonfat Latte with Sugar Free Vanilla Syrup,150,34,0
McDonald's,Coffee,Iced Nonfat Latte,90,22,0
McDonald's,Coffee,Iced Nonfat Latte with Sugar Free Vanilla Syrup,70,11,0
McDonald's,Coffee,Cappuccino,40,13,0
McDonald's,Coffee,Caramel Latte,120,9,7
McDonald's,Coffee,Vanilla Cappuccino,280,43,8
McDonald's,Coffee,Mocha,290,51,8
McDonald's,Coffee,Iced Latte,280,40,11
McDonald's,Coffee,Iced Latte with Sugar Free Vanilla Syrup,100,8,6
McDonald's,Coffee,Frappe Caramel,60,12,3
McDonald's,Coffee,Big Mac®,450,61,20
McDonald's,Burgers,Premium Crispy Chicken Classic Sandwich,540,45,29
McDonald's,Sandwiches,Chipotle BBQ Snack Wrap® (Crispy),510,56,22
McDonald's,Wraps,Large French Fries,330,35,15
McDonald's,French Fries,Egg McMuffin® ,500,63,25
McDonald's,Breakfast Sandwiches,Southern Style Chicken Biscuit,300,30,12
McDonald's,Breakfast Sandwiches,Sausage Burrito,410,41,20
McDonald's,Breakfast Tacos,Cinnamon Melts,300,26,16
McDonald's,Desserts,"Chocolate McCafe® Shake
",460,66,19
McDonald's,Shakes,Strawberry McCafe® Shake,720,119,20
McDonald's,Shakes,Vanilla Triple Thick® Shake,860,144,24
McDonald's,Shakes,Iced Coffee Regular,550,96,13
McDonald's,Coffee,Sweet Tea,140,22,5
McDonald's,Tea,Nonfat Caramel Cappuccino,280,69,0
McDonald's,Coffee,Nonfat Hazelnut Latte,190,41,0
McDonald's,Coffee,Nonfat Latte with Sugar Free Vanilla Syrup,260,55,0
McDonald's,Coffee,Iced Nonfat Latte,80,18,0
McDonald's,Coffee,Iced Nonfat Vanilla Latte,60,9,0
McDonald's,Coffee,Nonfat Caramel Mocha,190,41,0
McDonald's,Coffee,Caramel Latte,200,34,4
McDonald's,Coffee,Vanilla Cappuccino,230,35,7
McDonald's,Coffee,Latte with Sugar Free Vanilla Syrup,240,42,6
McDonald's,Coffee,Iced Vanilla Latte,180,25,10
McDonald's,Coffee,Iced Caramel Mocha,230,41,6
McDonald's,Coffee,Big N' Tasty® with Cheese,240,29,12
McDonald's,Burgers,Premium Crispy Chicken Club Sandwich,510,38,28
McDonald's,Sandwiches,Angus Bacon & Cheese Snack Wrap,620,57,29
McDonald's,Wraps,Chicken McNuggets®,390,28,21
McDonald's,Nuggets,Premium Bacon Ranch Salad with Grilled Chicken,280,18,18
McDonald's,Salads,Sausage McMuffin® with Egg,260,12,9
McDonald's,Breakfast Sandwiches,"Steak, Egg & Cheese Bagel",450,30,27
McDonald's,Breakfast Sandwiches,Hotcakes,660,56,33
McDonald's,Breakfast,Chocolate Chip Cookie,350,60,9
McDonald's,Desserts,Chocolate Triple Thick® Shake,160,21,8
McDonald's,Shakes,Strawberry Triple Thick® Shake,440,76,10
McDonald's,Shakes,Coffee,560,97,13
McDonald's,Coffee,Iced Coffee Regular,0,0,0
McDonald's,Coffee,Sweet Tea,280,45,11
McDonald's,Tea,Nonfat Caramel Latte,150,36,0
McDonald's,Coffee,Nonfat Vanilla Cappuccino,170,36,0
McDonald's,Coffee,Nonfat Latte with Sugar Free Vanilla Syrup,190,42,0
McDonald's,Coffee,Iced Nonfat Caramel Latte,110,27,0
McDonald's,Coffee,Iced Nonfat Latte with Sugar Free Vanilla Syrup,140,30,0
McDonald's,Coffee,Cappuccino,50,14,0
McDonald's,Coffee,Caramel Latte,140,11,8
McDonald's,Coffee,Vanilla Latte,330,52,9
McDonald's,Coffee,Mocha,230,36,7
McDonald's,Coffee,Iced Latte,330,48,12
McDonald's,Coffee,Iced Latte with Sugar Free Vanilla Syrup,140,10,8
McDonald's,Coffee,Frappe Caramel,90,14,5
McDonald's,Coffee,,550,76,24
O'Charley's,Entrees,Broccoli Cheese Casserole,410,1,20
O'Charley's,Entrees,Authentic Spinach & Artichoke Dip,270,20,16
O'Charley's,Appetizers,Bacon Topping for Baked Potato,780,86,44
O'Charley's,Sides,Apple Caramel Cobbler,15,0,1
O'Charley's,Desserts,Brownie Lover's Brownie,750,113,29
O'Charley's,Desserts,6 oz. Grilled Top Sirloin,1600,216,73
O'Charley's,Entrees,Broccoli,300,1,16
O'Charley's,Sides,"Apple Caramel Cobbler, Mini",140,11,10
O'Charley's,Desserts,Applewood-Smoked Bacon,340,53,13
O'Charley's,Sides,Better Cheddar Bacon Burger,35,0,3
O'Charley's,Burgers,Baked Potato (plain),980,55,57
O'Charley's,Entrees,12 oz. Grilled Top Sirloin,240,50,5
O'Charley's,Entrees,Black & Bleu Caesar Salad,590,1,33
O'Charley's,Salads,,990,22,76
Olive Garden,Entrees,Grilled Chicken Parmesan ,370,72,7
Olive Garden,Entrees,Sampler Italiano - Chicken Fingers ,1070,76,51
Olive Garden,Appetizers,Penne Rigate Pomodoro (Lunch),330,22,16
Olive Garden,Entrees,Parmesan Crusted Shrimp ,370,73,6
Olive Garden,Seafood,Chianti Braised Short Ribs ,760,54,38
Olive Garden,Entrees,Garden-Fresh Salad without croutons,1060,71,58
Olive Garden,Salads,Kids’ Grilled Chicken,220,12,18
Olive Garden,Chicken,Cappuccino Viva Italiano ,390,59,6
Olive Garden,Entrees,Mussels di Napoli ,200,17,9
Olive Garden,Appetizers,Caesar Salad without croutons,180,13,8
Olive Garden,Salads,Kids’ Penne Rigate with Marinara,560,10,54
Olive Garden,Entrees,Sampler Italiano -Calamari ,250,49,4
Olive Garden,Appetizers,Hot Artichoke-Spinach Dip ,440,32,27
Olive Garden,Appetizers,Sicilian Scampi ,650,68,31
Olive Garden,Appetizers,Grilled Steak & Portobello ,500,43,22
Olive Garden,Sandwiches,Capellini Pomodoro ,580,50,26
Olive Garden,Entrees,Spaghetti with Meat Sauce ,480,78,11
Olive Garden,Entrees,Mixed Grill,710,94,22
Olive Garden,Entrees,Caprese Flatbread ,750,24,23
Olive Garden,Appetizers,Parmesan-Peppercorn Sauce ,600,46,36
Olive Garden,Appetizers,Grilled Chicken Caesar Salad ,300,6,30
Olive Garden,Salads,Chicken Parmigiana ,610,19,40
Olive Garden,Entrees,Chicken Scampi ,570,67,18
Olive Garden,Entrees,Lasagna Rollata al Forno ,740,57,38
Olive Garden,Entrees,Spaghetti & Italian Sausage ,840,65,49
Olive Garden,Entrees,Cheese Ravioli with Marinara Sauce ,1270,97,67
Olive Garden,Entrees,Chicken Vino Bianco ,660,84,22
Olive Garden,Entrees,Parmesan Crusted Tilapia ,760,53,39
Olive Garden,Entrees,Small Shells ,590,42,25
Olive Garden,Kid's Meals,Add Shrimp ,230,45,1
Olive Garden,Kid's Meals,Garlic Mashed Potatoes ,30,0,0
Olive Garden,Kid's Meals,Zeppoli ,200,22,10
Olive Garden,Desserts,Amaretto Tiramisu with Almond Cookie Crumble ,920,131,35
Olive Garden,Desserts,Herb-Grilled Salmon,240,16,17
Olive Garden,Entrees,Shrimp Scampi Fritta ,510,5,26
Olive Garden,Appetizers,Garden-Fresh Salad (one serving without dressing) ,600,39,37
Olive Garden,Salads,Linguine alla Marinara ,130,19,4
Olive Garden,Entrees,Chicken Alfredo ,310,55,4
Olive Garden,Entrees,Cheese Ravioli With Meat Sauce ,910,71,52
Olive Garden,Entrees,Spaghetti & Meatballs ,600,65,22
Olive Garden,Entrees,Ravioli di Portobello ,920,98,36
Olive Garden,Entrees,Mediterranean Grilled Chicken ,670,74,30
Olive Garden,Entrees,Seafood Brodetto ,670,56,22
Olive Garden,Entrees,Penne ,480,35,16
Olive Garden,Kid's Meals,Add Grilled Chicken ,200,38,1
Olive Garden,Kid's Meals,Steamed Broccoli ,110,0,2
Olive Garden,Kid's Meals,Triple Chocolate Strata ,15,2,0
Olive Garden,Desserts,Dark Chocolate Cake with Chocolate Mousse & Caramel Cream,700,73,41
Olive Garden,Desserts,Penne Rigate with Marinara (Dinner),270,25,18
Olive Garden,Entrees,Sampler Italiano - Fried Mozzarella ,520,98,10
Olive Garden,Appetizers,Sampler Italiano - Parmesan-Peppercorn Sauce ,370,26,22
Olive Garden,Appetizers,Alfredo Dipping Sauce ,300,6,30
Olive Garden,Appetizers,Zuppa Toscana (one serving) ,410,8,38
Olive Garden,Soups,Five Cheese Ziti al Forno ,170,24,4
Olive Garden,Entrees,Shrimp Primavera ,770,89,32
Olive Garden,Entrees,Ravioli di Portobello ,510,79,9
Olive Garden,Entrees,Eggplant Parmigiana ,450,53,19
Olive Garden,Entrees,Grilled Sausage & Peppers Rustica ,850,98,35
Olive Garden,Entrees,Chicken Marsala ,1320,91,80
Olive Garden,Entrees,Shrimp & Crab Tortelli Romana ,770,59,37
Olive Garden,Entrees,Alfredo Sauce ,840,67,42
Olive Garden,Kid's Meals,Chicken Fingers & Pasta ,330,8,30
Olive Garden,Kid's Meals,Lemon Cream Cake ,550,63,20
Olive Garden,Desserts,Strawberry & White Chocolate Cream Cake ,610,69,35
Olive Garden,Desserts,Steak Toscano,210,27,11
Olive Garden,Entrees,Sampler Italiano - Toasted Beef & Sampler Italiano - Pork Ravioli ,500,41,21
Olive Garden,Appetizers,Bruschetta ,360,39,16
Olive Garden,Appetizers,Garden-Fresh Salad (one serving with dressing) ,950,173,13
Olive Garden,Salads,Spaghetti with Meat Sauce ,290,23,20
Olive Garden,Entrees,Seafood Alfredo ,550,59,21
Olive Garden,Entrees,Cheese Ravioli With Marinara Sauce ,670,59,36
Olive Garden,Entrees,Capellini Pomodoro ,530,64,18
Olive Garden,Entrees,Braised Beef & Tortelloni ,840,141,17
Olive Garden,Entrees,Chicken & Shrimp Carbonara ,1020,82,53
Olive Garden,Entrees,Herb-Grilled Salmon ,1440,80,88
Olive Garden,Entrees,Parmesan-Butter Sauce ,510,5,26
Olive Garden,Kid's Meals,Grapes ,120,3,10
Olive Garden,Kid's Meals,Black Tie Mousse Cake ,40,10,0
Olive Garden,Desserts,Limoncello Mousse with Vanilla Cookie Crust ,760,73,48
Olive Garden,Desserts,Penne Rigate Pomodoro (Dinner),230,28,13
Olive Garden,Entrees,Parmesan Crusted Steak ,490,97,8
Olive Garden,Entrees,Sampler Italiano - Fried Zucchini ,1060,65,65
Olive Garden,Appetizers,Smoked Mozzarella Fonduta ,370,42,20
Olive Garden,Appetizers,Calamari ,940,72,48
Olive Garden,Appetizers,Chicken Alfredo Pizza ,890,64,54
Olive Garden,Pizzas,Spaghetti & Italian Sausage ,1310,164,46
Olive Garden,Entrees,Grilled Shrimp Caprese ,830,61,44
Olive Garden,Entrees,Chicken Parmigiana ,810,74,44
Olive Garden,Entrees,Steak Gorgonzola-Alfredo ,1090,79,49
Olive Garden,Entrees,Chicken Alfredo ,1310,82,73
Olive Garden,Entrees,Grilled Shrimp Caprese ,1440,103,82
Olive Garden,Entrees,Tomato Sauce ,990,83,54
Olive Garden,Kid's Meals,Pepperoni Pizza ,70,8,3
Olive Garden,Kid's Meals,Tiramisu ,480,64,15
Olive Garden,Desserts,Warm Apple Crostata ,510,48,32
Olive Garden,Desserts,Mixed Grill (all chicken),730,104,32
Olive Garden,Entrees,Eggplant Parmigiana ,640,27,19
Olive Garden,Entrees,Grilled Chicken Flatbread ,850,98,35
Olive Garden,Appetizers,Chicken & Gnocchi (one serving) ,760,47,44
Olive Garden,Soups,Grilled Chicken Caprese ,250,29,8
Olive Garden,Sandwiches,Fettuccine Alfredo ,560,53,23
Olive Garden,Entrees,Lasagna Classico ,800,69,48
Olive Garden,Entrees,Tour of Italy ,850,39,47
Olive Garden,Entrees,Cheese Ravioli with Meat Sauce ,1450,97,74
Olive Garden,Entrees,Shrimp Mezzaluna ,790,88,28
Olive Garden,Entrees,Add Italian Sausage ,630,57,31
Olive Garden,Kid's Meals,Strawberry Smoothie ,240,1,20
Olive Garden,Kid's Meals,Sampler Italiano -Stuffed Mushrooms ,200,45,0
Olive Garden,Appetizers,Lasagna Fritta ,280,15,19
Olive Garden,Appetizers,Stuffed Mushrooms ,1030,82,63
Olive Garden,Appetizers,Create Your Own Pizza (with cheese and sauce only),280,15,19
Olive Garden,Pizzas,Spaghetti & Meatballs ,930,148,22
Olive Garden,Entrees,Linguine alla Marinara ,680,63,30
Olive Garden,Entrees,Steak Toscano ,430,76,6
Olive Garden,Entrees,Chicken Scampi ,590,62,20
Olive Garden,Entrees,Capellini di Mare ,1070,88,53
Olive Garden,Entrees,Cheese Pizza ,650,82,18
Olive Garden,Kid's Meals,Sundae ,420,64,10
Olive Garden,Kid's Meals,Breadstick (with garlic-butter spread) ,190,26,8
Olive Garden,Appetizers,Minestrone (one serving) ,150,28,2
Olive Garden,Soups,Lasagna Classico ,100,18,1
Olive Garden,Entrees,Tour of Italy ,580,35,32
Olive Garden,Entrees,Braised Beef & Tortelloni ,1450,97,74
Olive Garden,Entrees,Fettuccine Alfredo ,740,60,41
Olive Garden,Entrees,Parmesan Crusted Bistecca ,1220,99,75
Olive Garden,Entrees,Stuffed Chicken Marsala ,690,40,35
Olive Garden,Entrees,Seafood Portofino ,800,40,36
Olive Garden,Entrees,Meat Sauce ,800,85,33
Olive Garden,Kid's Meals,Cheese Ravioli ,100,6,5
Olive Garden,Kid's Meals,White Chocolate Raspberry Cheesecake ,290,43,8
Olive Garden,Desserts,Chocolate Mousse with Dark Chocolate Cookie Crust ,890,70,62
Olive Garden,Desserts,Five Cheese Marinara Dipping Sauce ,290,23,21
Olive Garden,Appetizers,Grilled Chicken Florentine ,190,10,15
Olive Garden,Sandwiches,Eggplant Parmigiana ,570,52,25
Olive Garden,Entrees,Five Cheese Ziti al Forno ,620,70,26
Olive Garden,Entrees,Mixed Grill ,1050,112,48
Olive Garden,Entrees,Lasagna Rollata al Forno ,830,72,28
Olive Garden,Entrees,Shrimp Primavera ,1170,90,68
Olive Garden,Entrees,Add Meatball ,730,110,12
Olive Garden,Kid's Meals,Wild Berry Smoothie ,140,4,9
Olive Garden,Kid's Meals,Venetian Apricot Chicken ,190,43,0
Olive Garden,Entrees,Seafood Alfredo ,400,34,7
Olive Garden,Entrees,Macaroni & Cheese ,1020,88,52
Olive Garden,Kid's Meals,Peach-Mango Smoothie ,340,58,6
Olive Garden,Kid's Meals,,190,43,0
Outback Steakhouse,Appetizers,Walkabout Soup® Of The Day White Bean Sausage Soup  - Cup,469,4,38
Outback Steakhouse,Soups,Lobster Tails 4 oz,295,43,9
Outback Steakhouse,Entrees,Bloomin’ Onion®,448,2,27
Outback Steakhouse,Appetizers,Wings with Hot Sauce,325,19,27
Outback Steakhouse,Appetizers,Walkabout Soup® Of The Day White Bean Sausage Soup-Bowl,512,5,43
Outback Steakhouse,Soups,Aussie Chicken Cobb Salad Grilled with Ranch Dressing,442,65,14
Outback Steakhouse,Salads,Filet Wedge Salad,961,21,76
Outback Steakhouse,Salads,No Rules Parmesan Pasta with Grilled Chicken And Grilled Shrimp,736,16,59
Outback Steakhouse,Entrees,Alice Springs Chicken Quesadillas ® Regular,1315,93,70
Outback Steakhouse,Appetizers,Wings with Medium Sauce,391,22,24
Outback Steakhouse,Appetizers,Walkabout Soup® Of The Day Creamy Onion Soup  - Cup,517,5,43
Outback Steakhouse,Soups,Aussie Chicken Cobb Salad Grilled with Tangy Tomato Dressing,329,17,25
Outback Steakhouse,Salads,Caesar Salad Chicken,656,44,30
Outback Steakhouse,Salads,No Rules Parmesan Pasta with Grilled Scallops,725,21,42
Outback Steakhouse,Entrees,Ribs & Chicken On The Barbie,1306,86,71
Outback Steakhouse,Entrees,Aussie Cheese Fries Regular,554,13,28
Outback Steakhouse,Appetizers,Spinach Artichoke Dip,327,23,22
Outback Steakhouse,Appetizers,Walkabout Soup® Of The Day Clam Chowder  - Cup,282,17,19
Outback Steakhouse,Soups,Aussie Chicken Cobb Salad Grilled with Oil And Vinegar,436,25,29
Outback Steakhouse,Salads,Baby Back Ribs Full Order,770,19,56
Outback Steakhouse,Entrees,No Rules Parmesan Pasta with Grilled Shrimp And Grilled Scallops,1156,23,77
Outback Steakhouse,Entrees,Sirloin 6 oz & Coconut Shrimp,1291,96,70
Outback Steakhouse,Entrees,Wood Fire Prime Rib 12 oz,496,29,24
Outback Steakhouse,Entrees,Ribeye 14 oz,552,3,28
Outback Steakhouse,Entrees,Grilled Scallops,762,0,49
Outback Steakhouse,Sides,Fresh Steamed French Green Beans,210,8,10
Outback Steakhouse,Sides,Sweet Potato Fries,55,6,3
Outback Steakhouse,Sides,Classic Blue Cheese Wedge Salad,445,57,23
Outback Steakhouse,Sides,2 Lobster Tails With Tangy Tomato Salad No Croutons And Broccoli No Butter,419,16,37
Outback Steakhouse,Entrees,Grilled Chicken on the Barbie,416,31,9
Outback Steakhouse,Kid's Meals,Grilled Shrimp On The Barbie,147,0,2
Outback Steakhouse,Appetizers,Walkabout Soup® Of The Day Chicken Tortilla Soup  - Cup,147,12,8
Outback Steakhouse,Soups,Aussie Chicken Cobb Salad Grilled with Thousand Island Dressing,174,19,7
Outback Steakhouse,Salads,Aussie Chicken Cobb Salad Crispy with Honey Mustard Dressing,984,26,76
Outback Steakhouse,Salads,No Rules Parmesan Pasta,1302,64,99
Outback Steakhouse,Entrees,Sweet Glazed Pork Tenderloin,880,73,51
Outback Steakhouse,Entrees,Sirloin 12 oz & Coconut Shrimp,303,14,9
Outback Steakhouse,Entrees,Outback Special® 12 oz,715,20,36
Outback Steakhouse,Entrees,Prime Rib 12 oz,508,0,25
Outback Steakhouse,Entrees,The Outbacker Burger With American Cheese,519,3,24
Outback Steakhouse,Burgers,Aussie Fries,790,40,49
Outback Steakhouse,Sides,House Salad with Blue Cheese Dressing,384,49,19
Outback Steakhouse,Sides,Chocolate Thunder From Down Under®,381,16,34
Outback Steakhouse,Desserts,Grilled Chicken Sandwich With Broccoli No Butter,389,33,26
